index,contract,invoice_type,billing_type,1,2,3,4,5,6,7,8,9,10,11,12,fraud_consumption,fraud_flag,SERVICE_STATUS,POWER_SUSCRIBED,TARIFF,ACTIVITY_CMS,READWITH,SEGMENT,agency,zone,block
5965507,202932948,0,1,42,35,34,22,14,21,18,26,31,36,,34,,,1,2.2,1,6,1,5,875,5,0
1061457,203338029,0,1,,,,,,,,,,,243,136,,,1,2.2,1,6,1,5,200,2,0
8603157,201394393,0,1,6,3,2,1,1,3,1,1,2,2,2,2,,,1,1.1,1,6,1,5,11,25,0
12748257,201229412,0,1,89,94,66,91,88,87,84,79,80,84,86,72,,,4,2.2,1,6,1,5,862,2,0
317389,203107297,0,1,118,124,134,145,155,139,131,129,,255,123,146,,,1,2.2,1,6,1,5,826,18,0
7271160,202440335,0,1,17,87,193,110,84,118,82,64,57,66,49,46,,,1,2.2,1,6,1,5,825,8,0
12613317,203130443,0,1,,,3,2,7,8,4,3,,,,,,,1,2.2,1,6,1,5,301,2,0
6196010,203274665,0,1,,,,29,27,22,27,27,35,24,33,40,,,2,2.2,1,0,3,0,735,15,0
13445363,201921785,0,1,53,45,51,74,70,73,73,56,63,57,48,40,,,1,2.2,1,6,1,5,613,2,0
5849489,201635349,0,1,80,70,149,152,218,187,127,207,196,190,141,114,,,1,2.2,1,6,1,5,210,8,0
1273859,203317134,0,2,,,,,,,,,45,42,24,41,,,1,2.2,1,0,1,0,617,5,0
2426066,201286957,0,1,43,27,4,38,20,20,19,20,23,17,23,27,,,1,1.1,1,6,1,5,867,1,0
8089710,202957296,0,2,59,50,42,63,59,26,37,34,34,26,56,35,,,1,2.2,1,6,1,5,220,2,0
10508413,202693289,0,2,72,78,107,139,73,64,102,31,87,96,140,153,,,1,2.2,1,0,1,0,618,1,0
9289638,202014903,0,1,58,75,61,79,72,63,60,50,47,69,69,65,,,1,2.2,1,6,1,5,808,5,0
8168482,200791216,0,1,150,119,107,100,83,87,58,62,85,96,79,87,,,1,2.2,1,6,1,5,614,3,0
12821178,201971619,0,1,128,176,133,235,187,67,0,417,392,395,,101,,,1,2.2,1,0,1,0,30,18,0
4610740,203133916,0,1,14,9,26,24,25,106,161,155,109,193,177,162,,,1,2.2,1,6,1,5,962,6,0
3161432,201771931,0,1,25,37,30,44,46,47,45,41,41,48,57,56,,,1,2.2,1,6,1,5,824,11,0
5141251,200875145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,1,2.2,1,13,1,1,808,7,0
13408153,201537004,0,1,84,69,75,76,76,91,88,78,90,98,100,117,,,1,2.2,1,6,1,5,890,36,0
6025734,203278220,0,1,,,,,56,94,64,49,88,92,50,,,,1,2.2,1,0,1,0,883,14,0
1614229,201520342,0,1,40,30,73,73,48,67,33,5,2,25,96,84,,,1,2.2,1,6,1,5,850,12,0
7303739,200813474,0,1,214,186,212,253,217,214,214,200,215,208,227,216,,,1,2.2,1,6,1,5,805,14,0
4233652,203316224,0,1,,,,,,,,1,1,,,0,,,4,3.3,1,3,1,1,829,7,0
10832060,201967989,0,1,61,140,56,62,160,192,104,48,319,199,181,199,,,4,13.2,1,3,1,2,830,5,0
2491094,202838849,0,1,10,15,85,5,21,,5,,,,,,,,1,2.2,1,6,1,5,400,3,0
357394,203276412,0,2,,,,,90,,,,102,92,80,64,,,1,2.2,1,0,1,0,816,1,0
1020325,201971627,0,1,101,80,57,100,89,102,83,73,102,100,109,88,,,1,6.6,1,10,1,1,863,13,0
12609938,201144559,0,1,,88,,44,7,7,,100,,,,,,,1,4.4,1,4,1,1,282,2,0
8907133,201770895,0,1,223,258,148,200,263,254,72,0,169,167,,307,,,1,2.2,1,6,1,5,10,10,0
9840245,203084683,0,1,,,,,,,,,,,,0,,,4,2.2,1,6,1,5,746,22,0
8701843,200335150,0,1,,39,63,76,72,56,74,71,68,82,91,106,,,1,2.2,1,6,1,5,832,2,0
13222884,203063180,0,2,70,45,41,65,7,47,53,27,68,51,28,23,,,1,2.2,1,0,1,0,363,1,0
8661590,203156833,0,1,148,47,61,126,139,166,161,129,109,169,93,137,,,1,2.2,1,0,1,0,837,14,0
9798909,200064617,0,1,1116,1167,1053,1053,1033,883,1175,639,787,885,710,842,,,1,26.4,1,33,1,2,821,9,0
9960831,203127169,0,2,16,1,11,2,1,56,59,103,81,83,23,20,,,1,1.1,1,6,1,5,850,17,0
6547360,203225623,0,1,,13,8,,,,,,,,22,17,,,1,2.2,1,6,1,5,826,15,0
2010055,201730963,0,2,123,106,66,79,97,112,104,124,119,56,215,0,,,2,2.2,1,6,1,5,850,9,0
13295432,201017077,0,1,54,113,80,90,104,117,82,87,133,100,80,56,,,1,2.2,1,6,1,5,883,9,0
10484446,201224598,0,1,155,216,190,173,181,153,165,185,138,150,248,214,,,1,3.3,1,4,1,1,462,2,0
442923,203186556,0,1,15,17,41,41,40,63,30,71,50,46,35,29,,,1,2.2,1,6,1,5,962,26,0
7380467,200709311,0,1,423,470,535,520,541,554,557,589,500,516,475,389,,,1,6.6,1,6,1,4,617,4,0
10466231,200263329,0,1,58,64,46,42,49,50,50,46,40,36,36,41,,,1,2.2,1,6,1,5,827,2,0
175412,201180968,0,1,1,2,4,4,2,1,3,3,2,1,2,3,,,1,1.1,1,6,1,5,341,13,0
5430238,202307139,0,2,8,54,42,15,37,35,34,36,35,36,11,28,,,1,2.2,1,0,1,0,609,2,0
13314293,200067143,0,2,857,834,699,699,793,709,686,504,540,688,632,682,,,1,13.2,1,6,1,3,821,10,0
9930441,203084336,0,2,74,78,82,14,7,39,49,31,34,34,33,34,,,1,3.3,1,6,1,5,826,3,0
2083370,203181907,0,1,127,91,115,134,67,37,31,22,26,32,30,35,,,1,2.2,1,6,1,5,890,31,0
9931297,202974144,0,2,27,28,19,,22,0,0,0,22,18,23,30,,,1,2.2,1,0,1,0,617,9,0
11145723,202861849,0,1,109,63,70,71,56,69,65,50,48,64,55,44,,,1,2.2,1,6,1,5,864,1,0
5039344,201725594,0,1,220,150,203,95,125,149,171,3,55,136,117,132,,,1,2.2,1,0,1,0,617,1,0
2778983,200294667,0,1,57,57,68,69,79,75,65,59,62,72,76,64,,,2,3.3,1,6,3,5,735,26,0
8625221,201418251,0,1,,97,0,51,19,,,,0,117,66,68,,,1,2.2,1,6,1,5,30,4,0
2979220,201194732,0,1,73,74,65,84,81,42,70,89,83,62,78,69,,,1,2.2,1,6,1,5,463,1,0
11063767,201837197,0,1,57,71,60,52,53,47,51,39,31,28,34,43,,,4,3.3,1,0,1,0,826,18,0
1902288,201402682,0,1,22,38,31,22,25,43,17,7,10,36,67,57,,,1,1.1,1,6,1,5,13,1,0
9986203,203266152,0,1,,,0,14,14,10,0,37,42,37,38,44,,,1,4.4,1,3,1,1,823,7,0
1526469,201382729,0,1,37,39,37,35,23,31,34,31,33,,,,,,1,2.2,1,6,1,5,877,5,0
8916668,203109054,0,2,1,1,28,5,5,7,7,110,10,19,0,13,,,1,2.2,1,0,1,0,844,14,0
10878453,201908684,0,2,50,,,158,,,,,,,,,,,1,4.4,1,4,1,1,300,10,0
9850225,200276466,0,1,171,157,149,185,161,169,175,173,186,159,166,165,,,1,2.2,1,6,1,5,827,25,0
4635915,201697768,0,1,45,39,39,48,9,,16,,,,114,,,,1,3.3,1,6,1,5,968,15,0
10707019,201555229,0,2,8,7,15,13,24,9,13,14,12,8,6,14,,,1,2.2,1,6,1,5,824,21,0
1367722,201536297,0,1,79,66,47,61,51,55,54,61,47,98,59,109,,,1,1.1,1,6,1,5,890,41,0
2845384,202075535,0,1,25,29,36,42,34,22,20,24,28,28,36,36,,,1,2.2,1,0,1,0,963,20,0
4640738,201348847,0,2,58,50,53,44,41,46,47,12,72,86,83,46,,,1,2.2,1,6,1,5,874,15,0
5071090,203128793,0,1,23,17,20,77,5,22,0,0,0,1,16,13,,,1,2.2,1,6,1,5,823,1,0
5188210,202625335,0,1,61,4,,11,11,89,27,20,6,,,,,,1,1.1,1,6,1,5,293,10,0
2228409,203113501,0,1,117,175,134,133,170,172,172,135,111,146,128,147,,,1,2.2,1,0,1,0,828,6,0
3735324,200220432,0,1,344,614,513,568,518,529,395,616,654,,0,0,,,1,13.2,1,12,1,1,823,14,0
13294224,201286773,0,1,106,108,78,53,53,52,32,29,25,64,52,48,,,1,1.1,1,3,1,1,867,1,0
9346048,203291202,0,1,,,,,,0,0,8,78,112,84,169,,,1,2.2,1,0,1,0,609,1,0
13289778,203180724,0,2,2,1,1,11,1,3,10,6,2,2,2,5,,,1,2.2,1,6,1,5,882,1,0
5700608,200770540,0,1,220,252,237,270,212,318,295,228,118,175,143,190,,,1,2.2,1,6,1,5,609,1,0
12489668,201151964,0,2,428,374,235,108,33,39,163,194,140,,,,,,1,2.2,1,6,1,5,291,9,0
3045126,202041551,0,2,0,0,0,,,,,,,,,,,,2,2.2,1,6,1,5,801,2,0
87422,201585960,0,1,72,30,17,56,46,29,95,31,4,8,17,23,,,1,2.2,1,0,1,0,810,18,0
11256675,203049754,0,1,28,36,30,29,42,42,26,17,18,33,25,31,,,1,2.2,1,6,1,5,834,20,0
8586314,201970768,0,1,100,69,74,62,96,118,136,113,108,121,77,73,,,1,2.2,1,6,1,5,871,14,0
1805041,203348676,0,1,,,,,,,,,,,9,111,,,1,6.6,1,0,1,0,822,16,0
4028460,200972672,0,1,29,23,32,741,,,367,,391,183,75,219,,,1,6.6,1,6,1,4,881,1,0
4660539,202098936,0,2,53,49,56,71,46,43,39,19,45,11,3,37,,,1,1.1,1,6,1,5,890,70,0
6145846,201823865,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,1,2.2,1,0,1,0,383,4,0
2159422,201992898,0,1,109,108,93,163,132,116,2,280,155,173,132,117,,,1,2.2,1,6,1,5,850,7,0
3720322,201035376,0,2,18,82,17,51,59,41,38,59,0,,,120,,,1,2.2,1,6,1,5,887,6,0
11712632,200904132,0,1,56,72,43,60,9,76,23,52,,,,,,,1,1.1,1,6,1,5,403,2,0
1098545,203195567,0,2,8,25,32,38,22,22,21,25,,8,8,,,,1,2.2,1,6,1,5,882,9,0
10354004,201691929,0,1,17,22,17,16,8,2,8,20,11,,12,25,,,1,1.1,1,6,1,5,966,13,0
753442,203133091,0,1,106,86,95,96,96,106,103,111,130,90,,153,,,1,2.2,1,6,1,5,875,5,0
5841234,200338139,0,1,44,135,53,117,75,180,250,73,122,170,197,0,,,1,19.8,1,37,2,2,832,10,0
9778409,202863589,0,1,124,50,12,20,18,11,12,13,20,17,16,18,,,1,2.2,1,0,1,0,828,5,0
11420096,201619888,0,1,61,89,64,52,43,57,78,49,51,63,2,159,,,1,2.2,1,6,1,5,205,2,0
7740834,201823560,0,2,37,42,45,66,38,54,50,39,62,47,28,15,,,1,2.2,1,6,1,5,964,9,0
224548,203254748,0,2,,50,13,21,21,21,23,24,0,3,0,1,,,1,2.2,1,6,1,5,870,14,0
3669051,203240560,0,1,20,59,200,0,23,2,0,399,223,81,98,103,,,1,6.6,1,6,1,4,801,6,0
5631944,203350349,0,1,,,,,,,,,,,,21,,,1,2.2,1,6,1,5,200,15,0
4590084,201869116,0,2,58,99,87,99,105,496,286,224,251,150,165,178,,,4,2.2,1,6,1,5,803,14,0
11435593,201961689,0,1,,0,0,,,,,,0,,22,,,,1,1.1,1,6,1,5,816,22,0
255914,202005706,0,1,24,25,19,21,23,37,36,20,19,19,,36,,,1,2.2,1,6,1,5,875,2,0
12312447,202805986,0,1,85,73,404,664,95,138,137,120,98,73,65,69,,,1,2.2,1,10,1,1,871,11,0
10648572,201720979,0,1,0,27,15,,,,22,12,15,6,13,0,,,1,1.1,1,0,1,0,816,5,0
1530527,200295579,0,1,101,101,102,93,118,91,86,86,66,86,52,50,,,1,2.2,1,6,1,5,735,26,0
7412050,200232403,0,1,292,489,314,332,352,315,556,416,578,565,373,327,,,4,3.3,1,10,1,1,824,18,0
10430237,201673365,0,1,27,41,28,0,0,106,27,51,103,160,0,240,,,1,2.2,1,6,1,5,220,14,0
1782544,203035830,0,1,,,,,,140,,,101,,,,,,1,6.6,1,6,1,4,613,3,0
6633355,203132198,0,1,32,31,32,41,38,45,40,54,79,73,78,59,,,1,2.2,1,6,1,5,803,1,0
3541207,201820539,0,1,86,119,96,113,84,76,90,94,124,186,164,190,,,1,2.2,1,6,1,5,832,5,0
1109723,201714822,0,1,114,231,216,192,121,189,159,140,156,154,199,188,,,1,2.2,1,6,1,5,921,6,0
6012717,203020461,0,1,93,109,108,109,102,110,135,101,126,141,124,106,,,1,2.2,1,6,1,5,618,4,0
447462,200794485,0,1,,,,0,,,,,,,,,,,2,2.2,1,6,1,5,610,3,0
3813151,201596643,0,1,,,,,,,,,,,,1,,,2,4.4,1,6,1,3,200,9,0
3615188,201837132,0,2,20,24,15,14,11,16,20,24,18,28,25,22,,,1,2.2,1,6,1,5,220,4,0
4460879,201695106,0,1,17,23,12,19,11,2,2,0,1,17,4,4,,,1,1.1,1,6,1,5,909,23,0
1373710,201155734,0,2,398,92,16,145,,282,6,,,441,,22,,,1,6.6,1,6,1,4,294,3,0
9018126,201678706,0,1,146,149,126,130,95,79,124,75,125,190,128,140,,,1,6.6,1,1,1,2,246,87,0
7746002,203054647,0,1,124,143,170,158,130,146,174,162,168,138,156,114,,,1,3.3,1,0,1,0,613,3,0
7193876,202837442,0,2,31,37,23,54,39,27,20,22,21,20,16,15,,,1,2.2,1,6,1,5,805,8,0
9392334,203297766,0,1,,,,,,,1,0,51,7,17,67,,,1,2.2,1,6,1,5,882,8,0
8389948,200347517,0,1,192,241,209,288,45,0,199,213,203,207,218,224,,,1,9.9,1,6,1,4,833,6,0
9357182,203036851,0,1,120,72,67,105,72,64,53,74,87,80,85,82,,,4,2.2,1,0,1,0,862,2,0
7585218,201621358,0,1,6,9,8,9,9,12,11,10,9,9,12,13,,,1,2.2,1,6,1,5,204,4,0
7544388,201893813,0,1,0,0,0,0,0,0,0,0,,,0,0,,,1,1.1,1,6,1,5,917,6,0
9012285,203225735,0,1,160,178,160,203,170,125,99,272,111,102,111,135,,,2,2.2,1,0,3,0,803,9,0
1971067,203153965,0,1,62,101,86,89,118,93,124,150,77,1,41,160,,,4,2.2,1,6,1,5,833,5,0
4480820,203237378,0,1,55,6,3,3,1,0,0,0,0,0,,0,,,1,2.2,1,6,1,5,386,8,0
159175,201857038,0,2,22,15,27,2,0,0,0,0,0,0,,0,,,1,2.2,1,6,1,5,386,2,0
1982076,203213098,0,2,,86,34,43,14,29,2,,,2,8,33,,,1,2.2,1,0,1,0,609,3,0
4541219,201457214,0,2,0,0,0,0,4,1,0,,,0,0,0,,,1,3.3,1,6,1,5,616,8,0
8074019,200951826,0,1,5,31,48,24,24,44,60,70,72,48,58,75,,,1,3.3,1,6,1,5,841,6,0
6188941,200835758,0,2,92,116,97,98,106,93,64,71,64,11,19,22,,,1,2.2,1,6,1,5,611,2,0
55465,201419341,0,1,,0,,,,,,,,,,,,,2,1.1,1,6,1,5,34,10,0
180288,201022502,0,2,63,71,45,39,62,,,,,,,,,,1,2.2,1,5,1,1,883,25,0
8345628,200769939,0,1,74,97,61,89,98,96,85,85,,158,79,121,,,4,2.2,1,6,1,5,609,3,0
9089187,201369092,0,1,26,17,33,31,10,21,26,27,30,23,17,17,,,1,2.2,1,6,1,5,874,1,0
5498079,203107531,0,1,56,18,36,6,8,4,1,2,0,6,6,10,,,1,3.3,1,0,1,0,82,45,0
8475480,200700373,0,1,331,288,209,275,337,348,349,275,198,159,176,346,,,4,6.6,1,6,1,4,620,3,0
5038446,203131793,0,1,55,,270,145,134,100,146,110,152,100,121,120,,,1,2.2,1,6,1,5,823,7,0
6636925,201168917,0,1,11,11,9,14,23,22,19,22,23,28,32,27,,,1,2.2,1,6,1,5,334,1,0
8663181,201449628,0,1,185,196,171,180,,,435,160,172,120,0,9,,,1,2.2,1,6,1,5,87,18,0
2031491,200807657,0,2,75,82,44,79,66,60,65,58,64,67,68,67,,,4,2.2,1,6,1,5,805,8,0
7994383,200743697,0,1,,,17844,2526,2370,2623,2045,2350,2042,2513,2640,5142,,,1,6.6,1,5,2,2,802,13,0
8208260,201822318,0,1,146,112,128,191,169,217,230,242,,210,161,150,,,1,2.2,1,0,1,0,610,4,0
9832420,203336381,0,1,,,,,,,,,,245,29,23,,,3,2.2,1,6,1,5,827,20,0
11523569,200719674,0,2,,57,34,27,16,156,,150,120,85,182,115,,,1,6.6,1,6,1,4,801,5,0
13003955,203084264,0,1,39,36,35,39,83,53,121,88,92,103,129,169,,,1,2.2,1,14,1,1,341,7,0
8014444,201875043,0,1,173,177,208,254,369,270,242,215,248,328,363,299,,,1,2.2,1,6,1,5,220,1,0
3380736,203304894,0,2,,,,,,,,123,,,,246,,,1,2.2,1,6,1,5,879,14,0
5661901,201691482,0,1,58,109,111,95,54,78,58,90,105,147,107,53,,,1,2.2,1,6,1,5,909,1,0
13488016,200732207,0,1,396,513,570,559,560,427,432,389,381,445,371,386,,,1,2.2,1,6,1,5,802,2,0
7267902,201740733,0,1,39,66,92,89,91,94,84,77,66,69,74,57,,,1,2.2,1,6,1,5,808,7,0
9665393,201904077,0,1,44,42,6,2,1,1,33,137,117,134,98,152,,,1,2.2,1,6,1,5,844,13,0
2394242,201878983,0,2,48,44,45,51,54,44,36,63,60,64,,77,,,1,2.2,1,6,1,5,875,5,0
4057493,201006541,0,1,107,107,107,107,107,70,114,50,,25,25,,,,1,3.3,1,6,1,5,882,11,0
918940,203330925,0,1,,,,,,,,,,345,8,2,,,1,2.2,1,6,1,5,915,8,0
2814687,203182197,0,1,89,96,87,97,96,107,104,103,1,2,4,5,,,1,2.2,1,6,1,5,617,4,0
783080,201007397,0,1,92,114,67,90,80,102,61,65,77,37,0,24,,,1,2.2,1,6,1,5,883,2,0
10484269,203281933,0,1,,,,,36,219,207,184,203,228,213,513,,,1,6.6,1,6,1,3,829,1,0
11098690,200997261,0,1,68,71,63,81,75,95,96,108,117,111,83,127,,,1,2.2,1,6,1,5,882,3,0
4972907,201998972,0,2,70,65,71,50,132,49,100,42,91,103,80,96,,,1,2.2,1,6,1,5,890,31,0
6352069,200779945,0,1,34,42,57,51,56,43,36,53,53,49,34,34,,,1,2.2,1,6,1,5,804,5,0
9304730,203056223,0,1,15,13,3,8,7,32,17,,,,,,,,1,2.2,1,0,1,0,876,3,0
9107274,201782639,0,1,12,17,13,12,13,12,,,,,,,,,1,2.2,1,6,1,5,883,3,0
8420395,201858943,0,1,26,26,21,26,18,23,15,22,33,31,10,50,,,1,2.2,1,0,1,0,868,58,0
1294460,201866096,0,1,,0,0,0,6,8,11,9,12,10,10,8,,,1,2.2,1,6,1,5,862,2,0
13296596,203235471,0,2,0,20,97,10,32,23,3,20,20,21,20,13,,,1,2.2,1,0,1,0,735,13,0
2405786,200982139,0,1,174,194,277,171,201,,,,,1022,,311,,,1,2.2,1,6,1,5,881,4,0
3401355,201741511,0,1,166,128,118,123,135,166,141,134,73,71,55,67,,,1,1.1,1,6,1,5,810,19,0
12412899,201007625,0,1,200,218,157,155,232,116,,,552,112,122,97,,,1,2.2,1,6,1,5,883,2,0
1549869,203012290,0,2,54,55,76,49,40,34,29,33,50,20,47,172,,,1,2.2,1,0,1,0,735,20,0
3644586,203033377,0,1,81,59,59,13,36,,0,0,9,0,40,0,,,1,2.2,1,0,1,0,864,5,0
6908682,200896177,0,1,174,21,1,41,37,76,35,52,19,10,0,0,,,1,2.2,1,6,1,5,887,1,0
2064553,201894938,0,1,112,151,196,214,186,191,168,159,150,243,164,159,,,1,2.2,1,6,1,5,871,14,0
2774085,203203446,0,1,,0,8,7,43,18,64,63,7,67,32,40,,,1,2.2,1,6,1,5,341,2,0
8501311,200055433,0,2,671,778,686,782,461,805,770,527,559,657,651,894,,,2,6.6,1,6,3,3,830,6,0
5145738,203089438,0,1,17,33,25,16,5,26,22,27,16,20,22,14,,,1,2.2,1,6,1,5,801,5,0
2918771,200290020,0,1,149,108,144,137,149,104,158,183,143,172,167,162,,,2,2.2,1,6,3,5,735,10,0
10524509,201624730,0,1,62,87,79,69,73,47,144,75,114,133,133,119,,,1,2.2,1,6,1,5,962,5,0
9899937,201000720,0,1,155,203,226,200,160,142,197,175,137,53,70,141,,,1,1.1,1,6,1,5,882,7,0
891493,201918257,0,1,74,79,96,97,95,108,120,116,101,92,86,102,,,1,2.2,1,6,1,5,960,18,0
6106637,201426713,0,1,0,0,0,,,,,0,0,0,0,0,,,1,2.2,1,6,1,5,35,13,0
6758854,201959776,0,1,155,123,110,103,112,177,84,56,80,169,219,217,,,1,2.2,1,0,1,0,838,5,0
1543823,201382992,0,2,77,78,46,95,123,102,82,28,,,,289,,,1,1.1,1,6,1,5,876,8,0
5554073,201869426,0,1,149,150,133,127,135,154,100,73,77,171,164,88,,,1,2.2,1,6,1,5,12,24,0
5194048,201322612,0,1,,,,,3639,2835,2930,2929,2835,2930,2835,2929,,,1,66,1,1,2,2,869,5,0
12672522,203129117,0,1,67,0,166,122,130,30,137,137,137,,50,26,,,1,2.2,1,0,1,0,805,13,0
3429529,201841788,0,1,98,125,106,126,127,86,111,110,99,108,145,105,,,1,2.2,1,6,1,5,200,13,0
4676258,203218833,0,2,138,189,167,180,189,168,195,134,189,193,199,169,,,4,2.2,1,0,1,0,618,6,0
896447,201210309,0,1,111,103,114,80,85,89,168,109,102,110,93,91,,,1,2.2,1,6,1,5,462,3,0
8155636,202644135,0,1,63,148,89,66,44,59,58,69,65,45,42,21,,,1,2.2,1,0,1,0,735,12,0
5134007,203107347,0,1,91,97,90,83,94,87,67,64,69,68,63,66,,,1,2.2,1,6,1,5,831,11,0
1620406,200799133,0,2,230,196,222,242,260,225,233,254,265,260,276,249,,,1,2.2,1,6,1,5,805,3,0
457821,203270547,0,1,,,,21,25,46,14,14,,59,,,,,1,2.2,1,6,1,5,882,7,0
3135704,203031009,0,1,94,139,128,114,74,54,79,127,36,47,123,112,,,1,2.2,1,6,1,5,962,26,0
573945,203297108,0,1,,,,,,,32,37,34,30,36,22,,,1,2.2,1,0,1,0,867,16,0
622092,201932114,0,1,,422,195,211,215,205,229,,232,,218,0,,,1,6.6,1,6,2,4,746,24,0
1981675,203330453,0,1,,,,,,,,,,0,,,,,1,2.2,1,6,1,5,830,9,0
38086,200992907,0,1,86,68,70,69,70,91,87,88,84,45,37,62,,,1,2.2,1,6,1,5,882,2,0
13498946,202002128,0,1,240,,,,,400,0,0,,20,,0,,,1,2.2,1,6,1,5,610,3,0
6465825,201155126,0,1,60,57,50,67,38,26,29,26,23,,,,,,1,2.2,1,6,1,5,293,3,0
484810,203242976,0,1,,118,79,141,190,190,160,173,120,164,191,181,,,2,6.6,1,6,1,3,829,7,0
6648460,201698336,0,1,167,90,57,89,89,,,267,,,76,,,,2,1.1,1,6,1,5,968,15,0
1232966,201607530,0,1,39,117,116,125,113,104,140,83,22,89,173,184,,,1,2.2,1,6,1,5,961,25,0
9206820,201903117,0,1,31,52,87,40,246,197,173,127,35,6,512,363,,,1,2.2,1,3,1,1,890,36,0
6853352,203330749,0,2,,,,,,,,,,46,35,20,,,1,2.2,1,3,1,1,613,5,0
7041614,200979569,0,1,2,,0,0,,,0,,,,,,,,1,2.2,1,6,1,5,881,4,0
7193199,201392772,0,1,149,178,2,1,1,85,84,,,,,,,,1,2.2,1,6,1,5,11,41,0
4476947,203202985,0,2,41,35,36,41,34,43,36,40,,,,,,,1,2.2,1,6,1,5,874,6,0
921776,200999486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,1,6.6,1,17,1,2,882,7,0
8109760,203233647,0,1,134,147,163,157,126,130,158,188,118,78,100,90,,,4,2.2,1,0,1,0,609,1,0
947864,201490311,0,1,156,206,173,189,137,138,151,383,129,128,153,9,,,1,2.2,1,6,1,5,810,19,0
12457925,201641655,0,2,7,22,0,0,8,10,22,16,16,19,22,17,,,1,2.2,1,6,1,5,210,18,0
6415581,203221980,0,1,9,51,29,32,45,90,63,49,35,39,27,25,,,1,2.2,1,6,1,5,610,3,0
3294399,200704105,0,1,123,45,49,39,32,52,68,72,69,62,61,79,,,1,2.2,1,6,1,5,620,4,0
11212284,200247432,0,1,30,28,28,87,,1,9,13,37,23,22,28,,,1,2.2,1,6,1,5,825,13,0
6236553,203119169,0,2,,0,0,0,142,107,116,126,,728,99,127,,,1,2.2,1,6,1,5,825,12,0
10542075,202418437,0,2,123,14,39,2,12,10,6,7,38,34,16,14,,,1,2.2,1,0,1,0,735,20,0
3169996,203075569,0,2,2,2,16,23,17,7,9,30,,,3,12,,,2,2.2,1,6,3,5,610,3,0
4178774,200061183,0,1,190,131,56,95,79,110,49,0,30,58,46,99,,,2,2.2,1,6,1,5,0,0,0
3262669,201992555,0,1,84,0,,,,,0,56,29,14,5,15,,,1,1.1,1,0,1,0,816,4,0
12954155,201600294,0,1,32,57,49,35,39,36,42,42,73,93,110,99,,,1,2.2,1,6,1,5,200,9,0
12419742,202340686,0,1,64,77,85,117,81,82,54,69,62,78,97,100,,,1,2.2,1,0,1,0,210,15,0
7959384,201170509,0,1,21,20,2,4,7,6,2,1,6,4,1,0,,,4,2.2,1,6,1,5,334,11,0
5854641,201613903,0,1,69,34,70,58,52,67,54,37,23,7,46,96,,,1,1.1,1,6,1,5,201,13,0
9707312,203205620,0,1,59,48,53,79,71,75,109,117,66,61,58,52,,,1,2.2,1,6,1,5,610,3,0
6117414,201448960,0,2,80,45,46,,6,,,14,8,9,0,0,,,1,1.1,1,6,1,5,87,26,0
7531560,201782109,0,2,44,56,37,36,54,38,43,23,21,14,22,29,,,1,2.2,1,6,1,5,874,15,0
6597189,202066836,0,1,30,12,50,46,30,19,12,29,38,36,,39,,,1,2.2,1,6,1,5,875,7,0
8342432,201849228,0,2,184,118,167,141,147,175,65,121,102,140,117,85,,,1,6.6,1,0,1,0,822,4,0
4601048,201039181,0,2,10,28,9,164,146,197,77,,258,,139,176,,,1,2.2,1,6,1,5,886,2,0
7334293,201534459,0,1,157,50,116,103,76,57,116,86,109,108,92,114,,,1,2.2,1,6,1,5,890,21,0
10383009,202959626,0,1,131,229,195,219,139,125,175,215,174,31,23,35,,,4,6.6,1,3,1,1,745,28,0
12345688,201740599,0,2,1,,,19,60,72,88,62,32,50,46,86,,,4,3.3,1,3,1,1,620,3,0
4192961,201569211,0,1,156,170,174,165,197,201,127,156,100,256,200,15,,,1,2.2,1,0,1,0,834,14,0
12407758,201015752,0,1,132,165,140,81,135,132,103,100,122,103,128,97,,,1,2.2,1,6,1,5,883,8,0
2112300,203236151,0,1,17,49,76,89,58,29,61,82,84,77,59,49,,,1,2.2,1,6,1,5,915,4,0
1924696,201908524,0,1,245,148,222,108,129,69,175,0,149,340,274,245,,,2,2.2,1,3,1,1,805,2,0
4959931,203232354,0,2,38,30,30,41,497,115,135,161,122,85,82,105,,,1,2.2,1,6,1,5,804,7,0
3633852,201882039,0,1,109,95,101,94,117,103,101,119,115,151,173,135,,,2,2.2,1,6,1,5,832,7,0
2731834,201916282,0,1,49,65,54,64,67,72,62,62,60,,,,,,1,2.2,1,0,1,0,293,3,0
2999336,201250768,0,1,109,109,88,91,71,75,99,126,89,71,53,53,,,1,2.2,1,6,1,5,863,4,0
8950921,200322409,0,1,224,199,174,207,214,185,176,161,,160,158,155,,,1,2.2,1,6,1,5,831,6,0
1848754,202994228,0,1,319,222,222,188,197,200,137,182,151,481,2,90,,,1,2.2,1,6,1,5,962,27,0
2883585,201289874,0,1,68,217,144,96,0,0,0,,,0,0,0,,,1,19.8,1,4,1,2,867,3,0
414224,200227285,0,1,87,152,159,141,191,172,161,163,69,50,53,63,,,1,2.2,1,6,1,5,824,14,0
8195262,200259177,0,1,482,292,204,251,277,349,90,261,253,248,166,118,,,1,3.3,1,6,1,5,745,20,0
